2,بوجي
1,ابنائنا
2,صرنا
2,انتشار
1,العنف
2,عنف
3,تقارير
9,الاسود
1,m562x
1,تسمحتي
1,ماتنزل
6,يخرجوا
1,خطوته
1,سمو
14,ولي
4,العهد
1,بدعمكم
3,سيعود
4,رجعو
2,وراح
1,حالكم
1,وقلوب
4,الطاغيه
1,بالحشا
4,همي
2,ماودي
2,ياخذك
1,قدره
3,اخسر
1,سكتي
1,هشوطه
1,ابعدوا
2,طايقه
1,الكرواتي
1,سيب
1,هيرفوجي
2,ملاكمه
1,شنهق
1,انبح
4,ماعندي
1,ضيعه
2,قتلوا
1,فمتنا
4,وعاش
1,لحزنك
2,♩❋
1,مغمور
15,اساسا
1,مشاركات
1,لتمثيل
1,لايكلف
2,نفسا
2,وسعها
7,بقوا
1,هنتكلم
2,واسلام
3,بتخليني
4,ادعم
2,بيكونوا
1,بنفسهم
2,ومافيش
2,بتصرف
1,الافات
1,بتقف
1,جنبهم
2,اتسائل
1,والمعينين
1,بالانابه
3,تسيطر
8,العاطفه
3,القرارات
1,التملك
7,يحط
2,بقلبك
2,العافيه
2,العجلان
1,يحاولون
1,تشويه
1,عجلان
2,وتخيل
1,جهده
1,وماله
3,لتخريب
1,هالحسد
1,3zu
3,شفاك
3,مسه
4,الضر
5,ضمه
6,التراب
3,المنصوره
12,وحش
4,ضيف
7,راحوا
1,باجتهادات
1,دفعوا
4,الطيران
2,وعملوا
1,الاجراءات
1,واتدربوا
1,فسحه
2,بيتهم
2,بتناقشوا
4,لاهلي
7,وجميع
1,قوي…
1,متسابق
2,مغرقش
1,ملطوشه
1,مدربهم
1,احسنوا
1,فالشوق
1,يطاق
1,تبعتني
6,لمجرد
2,بتجوز
2,لفاني
7,الضيق
2,سموني
2,القطوع
2,يفيض
4,دمعي
3,حكيت
1,ghamri
1,teni
1,alharbi
4,ايد
2,الخليفه
1,سكت
4,ايدها
1,سلاله
1,قتلته
3,واصل
1,ومنهم
2,خ…
1,فيرغسون
4,الزباله
1,مصختها
1,حقدها
2,سميث
1,هالسيزن
1,الحبكه
1,العقلانيه
4,عفوا
7,اغبياء
4,متوقع
3,بالسر
1,عليم
1,هنخربها
1,pr
22,اصل
1,افنان
1,محاميه
2,وضعها
6,القدره
1,تدميرك
6,تثق
3,يفعل
3,ذوالفقار
3,اشوفهم
7,بحلم
1,مفتكرتوش
5,التعليم
1,بايظ
1,رجاء
2,لاخوه
1,المرتبطين
1,محن
4,الفيس
1,طايقين
1,العيشه
4,لوحدها
2,ارحمونا
1,ميخافش
4,اشبه
1,بمعكسر
3,المنوفيه
9,اقولها
5,والعالم
4,يودع
3,بالغ
1,والاسي
2,العملاق
3,رافت
2,الهجان
1,انا…
1,وماما
1,بيشجعوني
1,تشجعيهم
8,بتاعتنا
6,مكنش
1,zoro
1,ياكلب
1,يوزري
1,متخلفين
1,ضوئيه
1,وماتفهمش
2,هيكسب
3,البريميرليج
4,مئات
1,الالاف
2,الالغام
5,تهد
1,وتنذر
1,بعديد
3,الضحايا
1,مليشيات
7,تقتل
7,تعز
2,United
1,kil
1,Taiz
1,لفهد
1,رفعوش
3,رفعوا
7,جنبي
1,بلقيكي
1,تصل
5,يدعي
3,محامي
2,الدعاه
1,اعدمتهم
3,بانهم
3,يستحقون
1,يتهم‼️
1,تعريفي
2,ابوظبي
1,معلوماتك
5,قرب
2,OlympicGames
1,elbasiony
6,المكان
2,حواليه
1,منفجرتش
9,يكفي
3,الجزء
2,ودموع
1,بالحلقه
1,هالحقير
1,ماسامحو
1,سامحو
1,تبحثوا
1,الفاعل
2,تقاعس
1,كسرحصار
7,الفتح
2,اشتهر
1,بالاغتيالات
1,وبيع…
1,تراقب
3,مايدري
1,ومهما
6,عجزت
2,تنساه
1,وتمثل
3,مهتم
5,بحجم
2,صدقها
6,حالتي
3,بنص
1,وبعيد
1,ذكرياتي
3,سريري
1,هجروني
2,لانه…
1,يوحشني
2,واجبر
2,وعمر
2,صمتي
6,معناه
1,نسـيتك
3,زينه
3,فريد
2,خلقتك
1,جملت
1,الجمال♡
5,روحت
7,سلم
1,اينو
10,طارق
13,يوصل
2,2020
2,النمسا
3,بنفرين
1,اخطائنا
3,نمر
9,لحظات
1,مرورا
2,عابرا
1,ونعيش
3,مشاعرنا
5,تخسر
1,مبارياتها
6,بولندا
2,المجموعه
2,واصابه
2,قطب
1,imrn2
2,تفهمك
1,يلبسون
1,عدسات
4,شلون
1,يتحملونقسم
3,كوبر
3,حاط
2,الخطه
1,فايزين
1,ريتك
1,تطوفي
1,والزحام
1,وتشوفي
1,حيرتي
2,وخوفي
6,الالام
2,تابعت
4,الدوره
4,مشوفتش
3,عروض
1,نتنافس
2,بنزاه
1,نبعد
1,الضغينه
1,هنلاعب
2,المقربين
2,اخسرهم
3,نصعد
2,نخرج
1,منجيب
7,اهداف
1,وجمالهم
7,MinaAta
2,اصير
3,اوقف
1,والصومال
1,توجهم
1,وافر
1,ودوله
2,غنيه
1,تنهب
2,خيرات
7,وبعدها
1,Brk
1,شاهت
4,وجوهكم
2,نكتب
1,نويس
1,ودمهم
1,العماره
2,سورين
1,لامسه
3,ايديك
1,وتظهر
1,لهري
1,محفوظ
1,يومياته
2,يضغط
1,ويفرده
1,بحرفنه
1,يقعدوا
1,يقولولك
3,نافع
2,هتنجح
5,يروحوا
7,يقولوا
1,نجاحك
2,وسنبقي
4,ندافع
2,مظلوميتكم
2,باحدي
1,الحسنين
1,انقذ…
4,بينزل
1,اتغيرت
1,هذاكر
2,السمر
5,مؤثره
5,لانقاذ
4,الركام
16,نقول
1,اشرق
2,متطوعينا
4,متطوعو
2,تطوع
5,عطاء
2,لمصلحه
1,والمواطن
4,يذكر
2,يشكر
4,يقوم
2,لايشكر
2,الزراعه
1,وحلفت
3,احن
1,جئت
1,مكفرا
1,مستغفرا
1,يابونوافحتي
1,عقلاء
1,انجرفت
1,المحتقنين
1,الغي
3,نلعب
1,ونسلم
1,ساحه
5,سياسيه
4,عيناه
1,ادبيات
7,ادب
7,اقتباسات
4,مقتطفات
3,شعريه
1,نهيص
1,تنظيمها
2,الشغل
3,كلمتك
2,يومته
1,حضرت
1,حفلتك
1,غيرانه
8,حبنا
1,تبغانا
2,نكرهك
1,بيفور6
4,احتاجك
1,بجواري
2,اتالم
1,فاشعر
1,بيدك
1,كتفي
2,سؤالك
34,سب
3,المي
8,الاخرين
1,كوب…
5,نائب
4,المحترم
4,هيثم
2,الحريري
2,Haitham
2,Elhariri
1,sder
1,hushan
1,المثال
4,هاشتاق
1,سويتون
3,الضابط
2,مرجع
1,وشيعي
1,وعربي
1,واصيل
1,هارب
1,daly
1,دفعت
1,المبلغ
1,ستبيع
1,بضعفه
1,اسلحهلدول
1,ستصور
1,الخدعهان
1,تخيف
11,ايضا
1,تخيلت
2,لفت
4,نظري
1,متداوله
1,الفضائيات
1,فبحثت
1,اصلها
1,غاده
1,الرازق
1,مكلفتش
7,اقوم
4,الكرسي
2,اتشتم
8,تجيب
5,ولدها
1,يرجعون
9,رحم
1,انقذه
1,الاحتراق
1,بنار
1,رشح
1,الرئاسيه
1,لاستضافه
5,تعدي
1,هنشيل
2,استثني
4,الظاهر
5,ابتديت
2,غديت
5,جنات
4,كائن
1,بشري
2,السما
1,حلاوتك
1,f2f2f
1,يضج
1,تعج
1,انفاس
2,يغادر
2,سقما
1,اناعينا
3,ويسر
1,وسخر
3,ياكريم
5,الحر
1,يدخن
1,امراء
1,بتحش
1,يدبرها
1,رحمته
16,برونز
3,انشاءاله
1,هيفرحنا
5,انهرده
1,ويعوضنا
5,حرقه
1,يحزن
5,موجع
2,هالحياه
1,الابوين
4,مساله
2,ماتعرف
1,وابوك
4,وتعيش
2,بلادي
1,يمنشن
2,الاجهزه
1,المعنيه
2,والصفحه
4,القذره
9,نهار
1,تهزيق
2,الريس
4,سخريه
2,الميداليتين
2,جابهم
1,بتدرب
1,يسامحك
7,ادعي
2,بيكسبوا
1,الماسي
3,يبقا
1,ويبقا
1,العاصفه
6,مواطن
1,مسجون
2,السلطات
1,الالمانيه
1,حرقت
1,جثمانه
1,نبتعد
2,نشتاق
1,نقترب
1,نكابر
1,OSN
3,بتبدا
1,منافساتها
1,بيوازي
6,الظهر
2,معترضه
4,فرحتنا
1,بال6
1,بونت
1,معترضين
3,دليل
2,فارقه
12,معاكم
1,بيحبها
4,وعايز
6,يكمل
2,هوصل
1,شا
1,نحتفل
1,مكيراس
1,بيحان
3,باش
1,مهندس
1,حليفنا
5,الجنوب
1,حرا
1,ابيا
1,cros
1,country
2,فشيخه
1,وغيري
4,يخونك
2,مابيها
1,تضايق
1,يمك
1,شفتـه
2,هوي
3,ابتسمت
6,غصب
2,واخسره
1,t232
1,يالطيف
1,اتخون
3,وكاني
4,قتلت
1,بنفسي
1,بتطور
3,الفني
2,والاداء
4,ﻛﻞ
1,ﻣﺎ
1,ﺍﺷﻮﻓﻚ
1,ﺍﻗﻮﻝ
1,ﻣﺶ
1,ﻣﻌﻘﻮﻝ
1,اﻧﺎ
1,ﻗﻠﺒﻲ
1,ﺍﺯﺍﻱ
1,ﺑﻘﻰ
1,ﺑﻴﻚ
1,ﻣﺸﻐﻮﻝ
1,ﻭﺑﺴﺮﻋﻪ
1,ﻛﺪﻩ❤
1,لاب
6,سوري
7,استشهد
3,جراء
6,غاره
7,جويه
1,استهدفت
5,لهذا
1,ينجلي
1,alrsam71
3,الابدي
4,قيس
5,حماه
1,سترون
1,الجحيم
1,يابهيمه
5,والمجوس
1,جحشك
6,سيف
2,سيوف
1,وجندهمسكين
1,الطم
3,ارحموا
3,يرحمكم
3,ارفعوا
3,الحظر
5,استيراد
1,بودكاست
1,امريكان
2,وقاعدين
1,يضحكون
1,والبحرين
1,والتجنيس
2,بيا
3,هيخش
2,ادي
1,دقني
7,اهي
6,خدنا
2,يهون
3,قلنا
1,تركنا
1,ورجع
1,نخفي
3,الاوجاع
1,واليا
1,طفينا
7,النور
1,لد…
1,يحرقون
2,ارتياح
5,نت
1,معاش
2,شن
1,الدنياحتي
1,لوالقيامه
3,ماكنتش
1,حنعرف
1,امساولامس
1,حسبته
13,افهم
1,كلاعب
1,استعراضي
1,وتبوس
1,وتباس
1,وتصور
1,هتلاعبه
2,Nile
7,sports
4,Dubai
4,بيحاول
7,يحتفل
1,بالهالوين
2,والدولار
2,فزع
2,تنظم
8,الشوارع
1,بدم
4,بارد
5,وكانهم
1,ضاله
1,هيسيب
1,انطباع
2,الزوار
1,المشجعين
1,🤗
3,تعتذر
5,ماعاد
1,قهرتني
1,يحاسبك
4,يزيد
1,انزعاجه
1,تكذب
1,وتبغي
2,اجاوبك
1,ارشيفي
1,المتسب
2,نهضه
1,وتطور
1,شتي
1,قطاعات
1,المناديب
1,⚠️حيث
2,المنحي
4,الانحدار
1,وملحوظ
1,⚠️
1,كويت
1,الواقع20
1,الهمش
1,انشوده
1,بارتياح
2,ماشاءاله
1,مصم
1,يسيس
1,الرباعين
3,وايهاب
1,تنافسا
1,الاسرائيلين
5,تحتفل
1,بانتصارهم
2,اعاهدكم
2,لانخون
2,دمائكم
2,وتضحياتكم
5,نقبل
2,الالتفاف
2,عليهاوانتقاصها
2,لانحيد
2,غايتكم
2,مهماكان
1,ح…
4,Azim
2,شوفتي
2,المسرحيه
1,تدفعو
2,السلفين
1,شعلو
4,والحقيقه
1,الحقراء
2,تبقا
2,القاره
3,بتاعتك
3,بفارق
1,القيمه
2,زعلت
1,سلوك
1,الانتماء
1,بتظبط
6,2015
1,محزنه
1,نوعا
3,ساعد
2,استطعت
4,تستطع
2,تؤذهم
10,الاقل
2,دالاي
2,لاما
3,الرحمه…
1,بفتنه
1,901
1,حطو
1,دبلوم
1,تربوي
2,ابرك
1,تخلونا
1,نتشرد
1,tshren
1,وحرون
1,اتخرج
1,هالاشي
3,الاكتئاب
3,البؤس
3,بتوقيت
1,وتخلص
2,منت
1,الوسط
1,استقيل
1,مرهازعل
1,ماعرفوش
2,سواق
1,بركب
5,محترم
3,ماحد
1,يضايقني
1,هادبهولك
3,وشه
4,بيضحك
8,يرحمك
2,يامحمد
6,الفنان
1,عظماء
2,الفن
3,يومي
2,نشوه
9,تسب
1,بالتراخي
2,اهمس
1,مستواكم
1,هابط
7,خط
1,المقدمه
10,اخيرا
2,دخلنا
1,راقت
1,فقيرا
10,الجوع
1,فذبحو
1,كبشا
1,جنازته
3,منافقين
1,fopya
5,اشوفك
4,ساعتها
1,همشي
2,اسيبك
1,شخرت
1,يخيف
1,خافها
4,الن…
2,بخطا
1,مقصود
1,ويستمر
1,باخطاء
1,متعمده
1,تستحل
1,مكناتها
1,ءالحب
2,والجمال
1,n7rer
1,احذروا
1,الاسقاط
6,والده
1,المذكور
13,علاقه
1,بسفاهته
1,وتفاهته
1,وسقوطه
3,فاضله
1,ربت
3,وتعبت
3,علمين
4,غيرنا
1,طبعام
8,بناء
11,بيع
19,الجنسيه
3,نعملش
4,sponsered
4,المعلن
3,السخريه
1,والملتزمين
2,كائنات
2,فضائيه
1,عناهم
2,واحدا
1,اونسخه
1,تزوجي
1,مطوع
1,7575
1,جاسر
1,لاهو
1,وبيبلك
1,سنه…
2,مبطل
1,الافغاني
4,صرف
1,متخلط
2,فخيمه
3,الطرف
12,50
2,كفيل
2,كلم
1,الكفيل
4,ماكس
1,يمشيك
13,دقايق
1,ماينصلخ
8,تمشي
2,لبيت
1,ياتيس
1,وكره
6,وبعض
2,الحاسمه
1,والنهائي
1,شكليات
1,ندعي
1,لايمن
3,فايز
9,سلاح
3,اخوات
1,اصحابنا
2,بدهب
1,اتندم
1,فت
1,الهاشميه
1,يادكتور
1,ازل
3,الغمه
13,الامه
3,قالوها
1,ونعيدها
4,مالنا
2,منورين
1,السوشيال
5,ميديا
1,بنعمته
1,الصالحات
1,طاغيتهم
1,rm70
1,زمنها
8,زمن
5,غيرها
18,تعالي
1,يدفي
1,شتاق
1,مسكنك
4,الضلوع
19,لاعيبه
1,وبيجوا
1,يتعولقوا
3,ياسيدي
1,وسباقات
1,الخيلو
2,اليلو
1,والبيداءو
1,تعرفونيوالخيلو
1,واليلو
1,والزعبوطو
1,القلمو
1,kg2
1,وساعتها
1,هيتاخد
1,الرجلين
1,باطل
1,هيفرقوا
2,الداء
2,والدواء
2,شفاؤك
2,وابسط
2,تكفيرا
2,اجرا
1,هيتقيد
10,هيلعب
1,زيسكو
12,الافتاح
8,ليتنا
2,زوار
1,يعن
1,اتهزقنا
4,فرجه
1,هتغير
2,فحياتي
2,لاحسن
1,لاوحش
2,الفرنسي
3,باريس
1,سانجيرمان
1,لويز
1,وابرا
2,بالصوره
13,«
1,النابالم
12,»
3,يحرق
6,داريا
2,ايدهم
2,تفشخ
3,بلاقي
1,اشتغله
3,بقعد
2,اشتغل
2,انتصرنا
1,وربحنا
1,الاسرايلين
1,الحافله
1,الخي…
1,althani
2,حلاه
4,تريده
2,المخاليق
6,التحكيم
1,امشيلك
3,نشرت
5,صحيفه
1,هيندو
1,الهنديه
1,تقريرا
2,اتهمت
6,تحالف
3,العدوان
2,تقوده
1,بارتكاب
1,كوت
2,باعظم
1,noriraq
1,ذكروني
2,جنت
1,توكف
1,مراقبه
1,ومانقبل
1,نسكتنظل
1,نصيح
1,بالصف
1,ونسولفالنواب
7,صغار
1,خوما
1,العر…
2,يتوقع
1,حاصر
1,سيستلمون
1,ليصيبهم
1,اخوانهم
2,وتهجير
1,Mo3gza
3,البقاء
1,صحبي
2,Ismail
2,ريكو
1,هيخلص
2,هيطول
2,النصيبه
1,يخده
4,الاسماعيلي
1,عوزينه
5,الشرطه
2,موفقه
1,عوز
1,صغيري
2,يحلم
1,بالصراخ
1,بعشقهم
1,الفلام
6,القديمه
1,وافلامه
1,StarAcademyNews
5,احدث
1,اطلاله
1,الصدمات
1,استعابها
1,وصخ
1,ضعت
3,سراب
3,فني
3,فزت
1,اهتني
2,عش
1,صار…
2,واخسر
2,هالشعور
1,اوعدهم
1,موفيش
1,اقولهم
5,هفضل
1,ومفضلش
1,بهالزحليقه
3,ازرق
1,انشب
1,بالنص
1,كمصرين
2,السراء
1,الضراء
1,فالك
1,يابرنس
2,فزه
1,تنبيه
2,العشره
4,هانت
1,اتهانت
1,يساقوا
2,الخلد
1,محاطه
1,بموكب
3,ملائكه
3,النعيم
1,تغشاها
1,وتملؤها
1,بلقياك
4,اينما
4,دعواتنا
1,الستنا
4,جيشنا
1,نهج
3,فشله
1,الدحيحه
4,اسئله
2,توضح
1,معاناتي
1,ماسلموش
1,لسانتكم
4,شتيمه
1,الوالده
1,مستحقه
2,عهر
1,وعلوقيه
2,يركب
1,سراج
5,الشئ
1,ينرفزني
5,الشمال
1,والجنوب
1,كفايوه
1,فانزه
1,الغت
11,الطايره
2,وبيخسر
1,والمعلق
1,Euf
1,afana
1,تعليقها
1,كريه
4,الماضيه
1,كرهوا
1,الوليمبياد
2,بسبها
1,شيكا
1,مستبعدش
3,مضي
1,ايشي
3,ياناس
3,e
1,f84
2,افا
1,شفيج
1,ويوفق
1,واولاد
1,نقض
1,العهود
1,بيقبضوا
2,خاطرك
1,سبوتي
11,مكنتش
4,ناوي
1,amr
3,صنعت
1,ياحسام
1,يابدري
2,زمنا
2,توني
6,صحيت
1,واقوم
1,والاقي
4,الويكند
4,زعيم
1,الجعفريه
3,مولانا
5,الصادق
3,الخنزير
1,جواد
3,زميره
5,الشياطين
1,ورث
1,جينات
1,الدياثه
4,المجوس
1,الشركي
1,والاباحي
1,khalil
1,يشتموك
4,تقولها
1,يقتلوك
8,يقولون
3,اعد
1,فه
2,سمعته
1,خمستاشرمره
2,pt
7,اهلا
1,بالعريس
1,مانور
1,يعاقبك
2,تقصير
1,فتاكد
1,بحبر
1,kokaice76
4,بيشتم
1,اجازف
1,واسويها
1,الروبوتات
1,الاوليمبياد󾌴
4,الاجسام
2,تباعدت
3,جماليات
3,القريض
5,ابويا
1,بنقوله
2,اتقتل
2,اليزر
2,وضعت
1,كفيكي
1,واقسمت
2,ابالي
1,تراوري
1,sky
2,هيكسبوا
1,برشام
1,ﺃﺟﻤﻞ
1,ﻳﺨﺒﺮﻙ
1,ﺃﺣﺪﻫﻢ
1,ﺑﺄﻧﻚ
1,ﺍﺣﺪ
1,ﺃﺳﺒﺎﺏ
1,ﺳﻌﺎﺩﺗﻪ
3,AhmedGamal
3,On
3,CBC
3,Sat1pm
12,يونس
1,السوشيل
2,وقصه
1,يوافقوا
1,يفضحوا
1,بعيون
1,الكمانجا
6,عبدالرحمن
7,فضيه
4,معلم
6,منور
8,يخليك
1,كداقل
1,الbrightnes
6,عنجد
3,وبروح
2,صورتك
1,اخدها
1,حضني
5,وانام
1,بتصبرني
1,حوليا
2,وحشتني
3,قفلت
1,خدماهم󾌴󾍂
1,المبراتيه
1,ماقالش
1,ورز
3,ماسر
3,لقت
1,تودي
1,واخواته
2,اساسه
5,حامل
2,رايه
1,موقعه
1,المرتقبهنصركم
1,✌…
1,الاعجابات
1,بمنشور
8,دار
1,الافتاء
1,التناصح
2,فهذا
1,دليلا
1,اعجاب
1,بلامستشفيات
1,وجرحي
1,ينزفون
1,وتساؤلات
2,اطباء
1,جواز
1,التعجيل
1,بموتهم
1,الجوابليس
7,الصبر
1,لامر
1,السؤال…
1,يدعشن
1,انديتنا
3,وامثاله
8,الرافضه
4,فهل
3,تريدون
2,تسلموا
2,الحجاج
5,عيالها
1,بيطلعون
4,منوره
2,وياخذني
3,عبثا
2,فتنهمر
2,يتذكرهم
3,طور
2,النسيان➿
3,عفي
2,جوفن
2,بهہ
2,ينشاف
8,يكن
3,صدره
6,طاري
1,ماتخيلت
1,Check
6,الساحل
2,شرم
2,مرارتي
1,بتفقع
2,التمركز
1,بليله
1,متقوليش
1,هايجبها
1,ومتنساش
3,جون
4,مازلت
2,شجب
3,تضامن
1,جلسات
2,مسلمون
2,وليسوا
3,نصاري
2,شيعه
1,يهودا
12,يمر
4,نراه
7,ﻭ
1,نسكن
1,ﻓـ
1,يتمكن
1,يس…
1,09
1,الهريفي
1,صناع
2,النصراوي
2,يظهر
1,يتصور
4,سيكون
2,مثير
1,لشفقه…
1,ماريتيمو
1,وانبي
1,مومن
2,زكريا
1,اختلاط
2,فاضح
4,تدافع
2,وتعلم
1,تميعه✔تلاعبه
2,بدين
2,اسره
1,هجرت
1,مكلومه
5,شاب
1,عر…
1,الثانوي
7,اثر
9,اذاكر
1,دوي
1,الرعد
6,لطفك
2,ريتني
10,عملت
3,alh13
1,ولقمه
4,يده
2,مزوجه
1,بالود
2,والرحمه
1,تغنيني
7,رباب
5,الكلم
8,السابعه
7,كوب
7,لشخصين
3,مخيـف
5,هـو
3,تستغرقه
3,استيعاب
5,الابد
1,طلعان
7,الثانويه
5,العامه
2,sen
14,السيد
3,افسد
4,السياسين
1,wdx
5,يصدق
1,اخلص
3,العبداله
2,اخوتي
2,صورتها
4,دمشق
1,بلش
2,كملت
7,طايره
6,زماني
1,بكسبهم
3,بيخسروا
2,مؤاخذه
5,مخ
18,معرفش
1,ماسبق
1,مفيد
3,العميقه
1,ليسرا
3,شل
1,الحقوني
1,ly
1,لايخلو
1,شرفاء
1,امثالها
1,يرضوا
2,لمجوس
1,نفتخر
3,x
1,تشكـي
1,الخفـا
3,عشـق
1,وجروح
1,غيرگ
1,روحـگ
1,نرن
3,توا
3,تقتلني
3,مثيره
3,النهائيه
7,لكره
5,فنيا
1,حفره
3,يتعمل
2,ريودي
6,ياجدعان
2,الرجبي
1,الحاليه
1,تناكه
1,tanaka
1,first
3,☝
2,hijazi
4,قتلي
1,مظبطنا
1,aid
1,الدوادمي
1,وشقراء
6,نجد
1,وانتقل
2,لعمق
3,المعركه
1,طاعن
1,بالسن
1,alkhal
2,الخال
8,حياته
1,متهيج
1,معتدل
1,عقلاني
5,بكثير
1,شال
1,اوبح
1,وصيفنا
8,خطف
1,المخطوفين
1,بيصيفو
1,◾️لن
2,نستسلم
1,لاجرامكم
3,احفاد
1,سنخرج
2,نتعاطف
4,ديما
1,الشينات
1,والشينينمتضامنه
1,معاهمحتي
1,بنياتك
1,معاهمربي
1,يهديك
9,وخلاص
3,استغرب
9,شبكه
4,المجد
6,يجري
1,عاجله
3,نشره
1,قناتكم
4,الاخباريه
3,دورها
3,محظوظ
1,بتعرفوا
1,بيرفع
1,معنوياتنا
1,بفلسطين
1,الحكي
1,لسما
1,ويبيض
2,بالقوات
11,المسلحه
1,الـ39
2,لابطال
1,محمدايهاب
1,سارهسمير
1,الميداليهالبرونزيه
1,يؤثر
3,نبضه
5,تمنيت
4,ksa
2,يردون
1,شعارات
1,لكسب
1,وحزبيته
7,تنتصر
1,بالتطبيع
1,يقت…
1,ملتحي
1,كمانشكله
1,رافا
2,قاصد
8,تاخد
1,بنحبها
3,هتعمل
1,والمخـالـيق
1,مليـون
1,بـيتـك
1,الملام
7,وخايف
1,يدرون
1,لكتب
1,جدران
1,بيتـك
1,فديتك
1,الحقوقيه
2,المعتقل
3,جعفر
2,ظهور
1,انتفاخ
1,وماطله
2,اخذه
2,لمستشفي
1,الملحدون
1,المواربه
2,تزامنا
1,لتقيه
13,صباحك
5,الانتظار
1,لاصباح
3,الخضراء
3,جالس
1,ترتوتله
6,كذاب
2,ltltlt
1,انمسح
1,خبرك
1,شمتان
3,عقوبات
2,توقعون
1,بتوقيعها
1,الخائن
1,المنحط
2,الرسمي
4,ايناس
2,جمبي
1,ويواسي
3,اعلن
5,المسؤول
1,ورط
1,المسرحي
1,ليتم
1,ايقافه
1,المحبط
1,بفشلنا
1,هاتيهم
6,اخرج
1,بتقهرني
1,وتوجع
1,صورتي
2,عروسه
3,فرحانه
2,ومبسوطه
2,الواسعه
5,نسالك
4,الشفاء
1,قيدها
1,المغفره
1,احتواها
2,بالغرفه
8,صل
2,سيدنا
6,صلاه
2,تنور
1,وجوهنا
2,وتشرح
1,وتطهر
1,وتزكي
1,نفوسنا
1,Helmy
1,T
2,مضايق
2,كنتم
1,اعشقوا
2,يخافون
1,ايتها
1,المطمئنه
2,ارجعي
1,فادخلي
1,عبادي
2,ادخلي
2,جنتي
1,الساحر…
1,حيلتي
1,اتعوم
1,وجهلك
1,تخلونهم
1,لايخاف
7,يكرمك
1,جدن
3,فتن
1,عقلـي
1,بالهلال
5,جن
4,يـا
4,هلال
2,وبالمناسبه
6,امريكي
1,رفعله
1,المشانق
3,رغبه
2,يعرفني
6,احكي
1,اسير
3,يذهب
1,لتدمع
1,ليحزن
1,لمحزونون
1,رحمك
6,مجدي
3,يعقوب
3,هنلاقي
1,لمنافسات
1,الاحترافيه
20,شغل
3,سفر
1,المنعم
1,ياتري
2,يكتشف
2,العشري
6,جول
2,واحمد
1,يحتسب
1,الناتيجه
1,نعملكوا
1,عوزين
2,معظمهم
2,الحسد
2,هنجيب
7,خطر
2,لاعبيها
4,هيعملوا
2,محبطه
1,وعماله
1,نحصل
2,يقولولي
1,بتفنش
2,اميرنا
1,مشيشتش
1,الاناقه
2,فكرك
1,تهذيبا
1,ومشاعرك
1,ازكي
2,طيبا
1,وخلقك
1,جاذبيـه
1,Ali
1,Yaser10
1,البورتلاندي
1,لمؤغذه
1,العمود
1,متين
2,مذله
1,هياها
1,احالها
1,وغمزها
1,كاهم
2,احتفلت
1,طلاب
1,اكادمي
1,هزيت
2,طولي
6,وقفت
2,هنداوي
2,الشرنوبي
2,احتلت
5,80
1,متاخره
1,5د
2,المتسابقين
1,󾌴󾌸
1,انيك
1,مرتقب
1,وابطال
4,الاتحاديه
1,EMY
7,انتا
1,متخافش
1,اבـنا
1,Ahmed
2,اتبكي
1,وتحزن
1,وبيدك
1,السعاه
1,الابديه
3,فقرا
1,قهرا
4,جوعا
1,وتشريدا
1,وقتلا
2,زادوا
3,شرا
2,وعند
5,خيرا
4,عظم
2,اجركم
1,احمدمسعود
1,اسكنه
3,فسيح
2,جناته
2,76
5,وشي
1,ومحتاره
1,اغيرها
1,وتجي
7,هديه
11,لاي
1,Olympics2016
1,سرده
3,هيدي
3,عقوبه
1,اجيبهالكو
1,ثنائيه
2,السوليه
4,متضايقه
2,متوتره
1,المختصره
1,تزايد
2,الهائل
1,فراس
1,مشكلتنا
1,مشوه
1,انتج
1,انكتاب
3,ريس
2,سيلفيا
3,تعود
1,ايتوبو
2,جبناه
1,ويجيبله
1,8ل
2,اجوال
12,مصلحه
1,Alain
1,قلتها
1,اوجعت
1,تفز
1,هيمشو
1,عالحيط
1,الصحبه
1,Alex
1,Rest
1,OnTheGo
1,Sky
1,View
1,Winter
1,Traveling
1,Sunset
1,1704
1,Egypt…
2,اجراءات
2,العبادي
2,ذكرهم
1,روتينيه
1,التسويه
2,محاكمتهم
2,هتابع
5,تشتم
1,جريره
7,التعبير
1,بلاغه
1,فظاعه
4,حقوا
1,لوحدهم
1,بيروقراطيه
1,وغياب
1,وتسليط
1,الضوء
1,لمجد
1,وصلتهم
1,يشتموا
4,الهاشتاج
1,بيكتبوا
1,يزودوا
1,التويتات
1,فيه…
2,السيدات
6,مالوش
1,تلتين
2,لزمه
2,جريده
1,يشبهم
1,بالراقصات
12,العيبه
1,تشوط
2,الجون
1,قرصتني
1,وتوجعني
1,القرصه
1,تاذي
1,تفاصيلها
5,معاناه
3,لعين
2,المصابه
1,بالسرطان
1,خضوعها
1,لع…
3,يولد
1,الضباب
1,فيعيق
1,الرؤيه
2,مصيره
1,تشرق
4,شمس
1,بالامل
2,Balgasem
1,عجزنا
1,يسره
2,سواه
1,اعجز
4,اقولكم
1,متوجسه
1,خيفه
1,تقليص
1,هيقدروا
2,تحلم
2,الميتين
1,صحيو
1,والغايبين
3,معندكش
3,قدامك
1,Dodo
1,فخامه
8,اليثي
1,رسالتي
1,لخنازير
1,تنالو
1,ماتريدون
1,سنال
1,مانريد
1,ولتعلمو
